start,end,start [s],end [s],dur [s],speaker
135,50390,0.008,3.149,3.141,SPEAKER_00
39524,128081,2.47,8.005,5.535,SPEAKER_03
140305,239456,8.769,14.966,6.197,SPEAKER_03
287538,288081,17.971,18.005,0.034,SPEAKER_03
288081,307911,18.005,19.244,1.239,SPEAKER_02
307911,308183,19.244,19.261,0.017,SPEAKER_03
322308,336977,20.144,21.061,0.917,SPEAKER_01
359252,446723,22.453,27.92,5.467,SPEAKER_01
435042,466825,27.19,29.177,1.986,SPEAKER_00
569779,584991,35.611,36.562,0.951,SPEAKER_03
649643,669745,40.603,41.859,1.256,SPEAKER_03
703429,717826,43.964,44.864,0.9,SPEAKER_03
720271,740101,45.017,46.256,1.239,SPEAKER_03
