start,end,start [s],end [s],dur [s],speaker
17249,20509,1.078,1.282,0.204,SPEAKER_00
24312,54465,1.52,3.404,1.885,SPEAKER_01
65059,78370,4.066,4.898,0.832,SPEAKER_01
102275,124550,6.392,7.784,1.392,SPEAKER_01
215008,225874,13.438,14.117,0.679,SPEAKER_01
249507,250322,15.594,15.645,0.051,SPEAKER_01
250322,250594,15.645,15.662,0.017,SPEAKER_00
250594,258200,15.662,16.138,0.475,SPEAKER_01
314702,325568,19.669,20.348,0.679,SPEAKER_01
768081,780033,48.005,48.752,0.747,SPEAKER_01
787096,797691,49.194,49.856,0.662,SPEAKER_00
893039,904176,55.815,56.511,0.696,SPEAKER_01
