start,end,start [s],end [s],dur [s],speaker
135,47945,0.008,2.997,2.988,SPEAKER_01
68862,83803,4.304,5.238,0.934,SPEAKER_01
136502,154702,8.531,9.669,1.138,SPEAKER_01
162037,249507,10.127,15.594,5.467,SPEAKER_01
280475,304108,17.53,19.007,1.477,SPEAKER_01
319864,376366,19.992,23.523,3.531,SPEAKER_01
402444,424719,25.153,26.545,1.392,SPEAKER_00
476876,490186,29.805,30.637,0.832,SPEAKER_00
574668,587707,35.917,36.732,0.815,SPEAKER_01
592054,592325,37.003,37.02,0.017,SPEAKER_01
607809,617589,37.988,38.599,0.611,SPEAKER_01
668658,745263,41.791,46.579,4.788,SPEAKER_01
778404,824584,48.65,51.537,2.886,SPEAKER_01
842512,891409,52.657,55.713,3.056,SPEAKER_01
921833,940848,57.615,58.803,1.188,SPEAKER_01
