start,end,start [s],end [s],dur [s],speaker
2852,11273,0.178,0.705,0.526,SPEAKER_01
23497,38166,1.469,2.385,0.917,SPEAKER_01
73752,84889,4.61,5.306,0.696,SPEAKER_01
154431,164753,9.652,10.297,0.645,SPEAKER_01
184855,201426,11.553,12.589,1.036,SPEAKER_01
215008,225331,13.438,14.083,0.645,SPEAKER_01
275042,304651,17.19,19.041,1.851,SPEAKER_01
394567,419015,24.66,26.188,1.528,SPEAKER_01
457589,475246,28.599,29.703,1.104,SPEAKER_01
511375,521969,31.961,32.623,0.662,SPEAKER_01
548862,560000,34.304,35.0,0.696,SPEAKER_01
588794,611884,36.8,38.243,1.443,SPEAKER_01
631171,645025,39.448,40.314,0.866,SPEAKER_01
714838,744448,44.677,46.528,1.851,SPEAKER_00
824040,840067,51.503,52.504,1.002,SPEAKER_01
878641,892224,54.915,55.764,0.849,SPEAKER_01
937589,953616,58.599,59.601,1.002,SPEAKER_01
