start,end,start [s],end [s],dur [s],speaker
16162,27300,1.01,1.706,0.696,SPEAKER_02
59898,75110,3.744,4.694,0.951,SPEAKER_02
86519,99830,5.407,6.239,0.832,SPEAKER_02
110152,125365,6.885,7.835,0.951,SPEAKER_02
163667,191103,10.229,11.944,1.715,SPEAKER_02
233752,248964,14.61,15.56,0.951,SPEAKER_02
300577,309541,18.786,19.346,0.56,SPEAKER_02
337521,347300,21.095,21.706,0.611,SPEAKER_02
373378,388590,23.336,24.287,0.951,SPEAKER_02
447538,458947,27.971,28.684,0.713,SPEAKER_02
471986,474702,29.499,29.669,0.17,SPEAKER_02
492903,528760,30.806,33.048,2.241,SPEAKER_02
588251,600475,36.766,37.53,0.764,SPEAKER_02
615415,630899,38.463,39.431,0.968,SPEAKER_02
708319,723803,44.27,45.238,0.968,SPEAKER_01
786825,793344,49.177,49.584,0.407,SPEAKER_00
876468,887877,54.779,55.492,0.713,SPEAKER_00
957691,973718,59.856,60.857,1.002,SPEAKER_00
