start,end,start [s],end [s],dur [s],speaker
10458,15891,0.654,0.993,0.34,SPEAKER_01
38166,60441,2.385,3.778,1.392,SPEAKER_01
164482,174804,10.28,10.925,0.645,SPEAKER_01
213106,222071,13.319,13.879,0.56,SPEAKER_01
285365,295687,17.835,18.48,0.645,SPEAKER_01
331001,340509,20.688,21.282,0.594,SPEAKER_01
394838,411952,24.677,25.747,1.07,SPEAKER_01
441833,450797,27.615,28.175,0.56,SPEAKER_01
533106,540713,33.319,33.795,0.475,SPEAKER_00
570322,590424,35.645,36.902,1.256,SPEAKER_00
630356,684414,39.397,42.776,3.379,SPEAKER_00
640135,641222,40.008,40.076,0.068,SPEAKER_01
642580,668658,40.161,41.791,1.63,SPEAKER_01
801222,807470,50.076,50.467,0.39,SPEAKER_01
865602,875925,54.1,54.745,0.645,SPEAKER_01
927266,931069,57.954,58.192,0.238,SPEAKER_01
941935,965025,58.871,60.314,1.443,SPEAKER_01
955246,963938,59.703,60.246,0.543,SPEAKER_00
965025,967470,60.314,60.467,0.153,SPEAKER_00
