start,end,start [s],end [s],dur [s],speaker
150356,178336,9.397,11.146,1.749,SPEAKER_01
180509,190288,11.282,11.893,0.611,SPEAKER_01
200339,226960,12.521,14.185,1.664,SPEAKER_01
275042,275857,17.19,17.241,0.051,SPEAKER_00
275857,276129,17.241,17.258,0.017,SPEAKER_01
276129,300033,17.258,18.752,1.494,SPEAKER_00
341324,397826,21.333,24.864,3.531,SPEAKER_00
400000,400814,25.0,25.051,0.051,SPEAKER_01
433684,433955,27.105,27.122,0.017,SPEAKER_01
441018,459219,27.564,28.701,1.138,SPEAKER_01
487741,527945,30.484,32.997,2.513,SPEAKER_01
545331,552665,34.083,34.542,0.458,SPEAKER_01
605365,637147,37.835,39.822,1.986,SPEAKER_01
743089,774872,46.443,48.43,1.986,SPEAKER_01
