start,end,start [s],end [s],dur [s],speaker
135,28930,0.008,1.808,1.8,SPEAKER_00
38981,114770,2.436,7.173,4.737,SPEAKER_00
117215,137317,7.326,8.582,1.256,SPEAKER_00
158777,177792,9.924,11.112,1.188,SPEAKER_00
185127,205500,11.57,12.844,1.273,SPEAKER_00
215008,255755,13.438,15.985,2.547,SPEAKER_00
276400,295415,17.275,18.463,1.188,SPEAKER_00
304380,320135,19.024,20.008,0.985,SPEAKER_00
416298,438845,26.019,27.428,1.409,SPEAKER_01
439388,439660,27.462,27.479,0.017,SPEAKER_01
507843,518709,31.74,32.419,0.679,SPEAKER_01
583904,599388,36.494,37.462,0.968,SPEAKER_01
638505,668387,39.907,41.774,1.868,SPEAKER_01
695008,696095,43.438,43.506,0.068,SPEAKER_01
697453,704244,43.591,44.015,0.424,SPEAKER_01
803395,820509,50.212,51.282,1.07,SPEAKER_01
