start,end,start [s],end [s],dur [s],speaker
135,1222,0.008,0.076,0.068,SPEAKER_01
13446,44685,0.84,2.793,1.952,SPEAKER_01
55008,91952,3.438,5.747,2.309,SPEAKER_01
106349,123735,6.647,7.733,1.087,SPEAKER_01
135415,153073,8.463,9.567,1.104,SPEAKER_01
175891,209303,10.993,13.081,2.088,SPEAKER_01
238641,266078,14.915,16.63,1.715,SPEAKER_01
298404,329915,18.65,20.62,1.969,SPEAKER_01
376638,383157,23.54,23.947,0.407,SPEAKER_01
391578,405976,24.474,25.374,0.9,SPEAKER_01
431782,443735,26.986,27.733,0.747,SPEAKER_01
518709,533378,32.419,33.336,0.917,SPEAKER_00
570594,599660,35.662,37.479,1.817,SPEAKER_00
659151,687945,41.197,42.997,1.8,SPEAKER_00
687945,716196,42.997,44.762,1.766,SPEAKER_02
716196,717555,44.762,44.847,0.085,SPEAKER_00
720814,778947,45.051,48.684,3.633,SPEAKER_02
794431,815891,49.652,50.993,1.341,SPEAKER_02
815891,820780,50.993,51.299,0.306,SPEAKER_01
820780,821052,51.299,51.316,0.017,SPEAKER_02
851477,865059,53.217,54.066,0.849,SPEAKER_01
894125,908251,55.883,56.766,0.883,SPEAKER_01
948998,960950,59.312,60.059,0.747,SPEAKER_01
