start,end,start [s],end [s],dur [s],speaker
74838,95212,4.677,5.951,1.273,SPEAKER_01
337521,350831,21.095,21.927,0.832,SPEAKER_00
351918,358166,21.995,22.385,0.39,SPEAKER_00
419830,446179,26.239,27.886,1.647,SPEAKER_01
564074,587707,35.255,36.732,1.477,SPEAKER_01
619762,626825,38.735,39.177,0.441,SPEAKER_01
863701,867775,53.981,54.236,0.255,SPEAKER_00
867775,882444,54.236,55.153,0.917,SPEAKER_01
896570,933242,56.036,58.328,2.292,SPEAKER_01
964210,972631,60.263,60.789,0.526,SPEAKER_01
975619,975891,60.976,60.993,0.017,SPEAKER_01
