start,end,start [s],end [s],dur [s],speaker
26485,35993,1.655,2.25,0.594,SPEAKER_00
51205,64787,3.2,4.049,0.849,SPEAKER_00
73480,87062,4.593,5.441,0.849,SPEAKER_00
93310,116129,5.832,7.258,1.426,SPEAKER_01
119660,131884,7.479,8.243,0.764,SPEAKER_00
144651,158505,9.041,9.907,0.866,SPEAKER_00
191918,202784,11.995,12.674,0.679,SPEAKER_00
319320,332631,19.958,20.789,0.832,SPEAKER_00
369575,383972,23.098,23.998,0.9,SPEAKER_00
438030,448081,27.377,28.005,0.628,SPEAKER_00
484210,527402,30.263,32.963,2.699,SPEAKER_00
535823,557826,33.489,34.864,1.375,SPEAKER_00
567334,587707,35.458,36.732,1.273,SPEAKER_00
677351,689032,42.334,43.065,0.73,SPEAKER_00
761561,769983,47.598,48.124,0.526,SPEAKER_00
782750,783022,48.922,48.939,0.017,SPEAKER_00
800950,840067,50.059,52.504,2.445,SPEAKER_00
874838,930526,54.677,58.158,3.48,SPEAKER_00
