start,end,start [s],end [s],dur [s],speaker
135,5025,0.008,0.314,0.306,SPEAKER_01
12903,36536,0.806,2.284,1.477,SPEAKER_01
88692,129439,5.543,8.09,2.547,SPEAKER_01
158234,177249,9.89,11.078,1.188,SPEAKER_01
209847,226417,13.115,14.151,1.036,SPEAKER_01
258743,308726,16.171,19.295,3.124,SPEAKER_01
420645,428794,26.29,26.8,0.509,SPEAKER_00
479864,495891,29.992,30.993,1.002,SPEAKER_01
550764,573853,34.423,35.866,1.443,SPEAKER_01
583361,584719,36.46,36.545,0.085,SPEAKER_01
584719,586078,36.545,36.63,0.085,SPEAKER_00
586078,586349,36.63,36.647,0.017,SPEAKER_01
586349,587164,36.647,36.698,0.051,SPEAKER_00
587164,589066,36.698,36.817,0.119,SPEAKER_01
712937,730865,44.559,45.679,1.121,SPEAKER_01
846044,855280,52.878,53.455,0.577,SPEAKER_00
886247,899286,55.39,56.205,0.815,SPEAKER_01
