start,end,start [s],end [s],dur [s],speaker
10458,38981,0.654,2.436,1.783,SPEAKER_02
58811,84617,3.676,5.289,1.613,SPEAKER_02
103633,112869,6.477,7.054,0.577,SPEAKER_02
126994,138947,7.937,8.684,0.747,SPEAKER_02
159864,175076,9.992,10.942,0.951,SPEAKER_02
185398,194363,11.587,12.148,0.56,SPEAKER_02
217724,233480,13.608,14.593,0.985,SPEAKER_02
236740,270152,14.796,16.885,2.088,SPEAKER_02
275585,293242,17.224,18.328,1.104,SPEAKER_02
321765,332088,20.11,20.756,0.645,SPEAKER_02
364957,413853,22.81,25.866,3.056,SPEAKER_02
430696,444006,26.919,27.75,0.832,SPEAKER_02
444006,459219,27.75,28.701,0.951,SPEAKER_00
504584,518166,31.537,32.385,0.849,SPEAKER_00
766451,797962,47.903,49.873,1.969,SPEAKER_01
884889,896027,55.306,56.002,0.696,SPEAKER_01
896027,901731,56.002,56.358,0.357,SPEAKER_02
954159,975891,59.635,60.993,1.358,SPEAKER_02
