start,end,start [s],end [s],dur [s],speaker
73752,92767,4.61,5.798,1.188,SPEAKER_04
131884,146281,8.243,9.143,0.9,SPEAKER_04
242444,257657,15.153,16.104,0.951,SPEAKER_04
358709,372020,22.419,23.251,0.832,SPEAKER_00
448896,492088,28.056,30.756,2.699,SPEAKER_02
527130,527945,32.946,32.997,0.051,SPEAKER_02
550492,570865,34.406,35.679,1.273,SPEAKER_03
637147,656706,39.822,41.044,1.222,SPEAKER_03
678438,684957,42.402,42.81,0.407,SPEAKER_02
858268,878641,53.642,54.915,1.273,SPEAKER_01
926451,927538,57.903,57.971,0.068,SPEAKER_03
928081,933514,58.005,58.345,0.34,SPEAKER_03
