start,end,start [s],end [s],dur [s],speaker
135,15891,0.008,0.993,0.985,SPEAKER_01
23225,37351,1.452,2.334,0.883,SPEAKER_01
44685,69949,2.793,4.372,1.579,SPEAKER_01
96298,168013,6.019,10.501,4.482,SPEAKER_01
185398,265806,11.587,16.613,5.025,SPEAKER_01
304923,375551,19.058,23.472,4.414,SPEAKER_01
392665,416298,24.542,26.019,1.477,SPEAKER_01
491001,510560,30.688,31.91,1.222,SPEAKER_01
622478,637962,38.905,39.873,0.968,SPEAKER_00
648828,661324,40.552,41.333,0.781,SPEAKER_00
667843,679524,41.74,42.47,0.73,SPEAKER_00
840882,880814,52.555,55.051,2.496,SPEAKER_01
904176,927266,56.511,57.954,1.443,SPEAKER_01
927809,928081,57.988,58.005,0.017,SPEAKER_01
