start,end,start [s],end [s],dur [s],speaker
14533,25670,0.908,1.604,0.696,SPEAKER_01
54465,68590,3.404,4.287,0.883,SPEAKER_01
92224,104448,5.764,6.528,0.764,SPEAKER_01
137317,150628,8.582,9.414,0.832,SPEAKER_01
180780,193276,11.299,12.08,0.781,SPEAKER_01
284550,369303,17.784,23.081,5.297,SPEAKER_01
379626,395382,23.727,24.711,0.985,SPEAKER_01
417113,448896,26.07,28.056,1.986,SPEAKER_01
537181,646383,33.574,40.399,6.825,SPEAKER_01
678981,698268,42.436,43.642,1.205,SPEAKER_00
682784,688488,42.674,43.031,0.357,SPEAKER_01
721629,760475,45.102,47.53,2.428,SPEAKER_01
895212,913684,55.951,57.105,1.154,SPEAKER_00
914499,927266,57.156,57.954,0.798,SPEAKER_01
959864,968828,59.992,60.552,0.56,SPEAKER_01
