start,end,start [s],end [s],dur [s],speaker
31103,63429,1.944,3.964,2.02,SPEAKER_00
86791,135687,5.424,8.48,3.056,SPEAKER_00
138404,161222,8.65,10.076,1.426,SPEAKER_00
179694,205229,11.231,12.827,1.596,SPEAKER_00
228047,231850,14.253,14.491,0.238,SPEAKER_00
238098,241358,14.881,15.085,0.204,SPEAKER_00
243259,278030,15.204,17.377,2.173,SPEAKER_00
291069,301392,18.192,18.837,0.645,SPEAKER_00
328556,336706,20.535,21.044,0.509,SPEAKER_00
356536,379626,22.284,23.727,1.443,SPEAKER_00
405161,430424,25.323,26.902,1.579,SPEAKER_00
467640,502682,29.228,31.418,2.19,SPEAKER_01
468726,479592,29.295,29.975,0.679,SPEAKER_00
486112,488828,30.382,30.552,0.17,SPEAKER_00
537724,538268,33.608,33.642,0.034,SPEAKER_00
547504,555653,34.219,34.728,0.509,SPEAKER_00
555653,556740,34.728,34.796,0.068,SPEAKER_01
556740,560271,34.796,35.017,0.221,SPEAKER_00
