start,end,start [s],end [s],dur [s],speaker
135,6112,0.008,0.382,0.374,SPEAKER_01
91137,108251,5.696,6.766,1.07,SPEAKER_01
125093,141935,7.818,8.871,1.053,SPEAKER_00
161222,172903,10.076,10.806,0.73,SPEAKER_01
228047,243803,14.253,15.238,0.985,SPEAKER_01
248149,272869,15.509,17.054,1.545,SPEAKER_01
300305,318234,18.769,19.89,1.121,SPEAKER_01
347843,360611,21.74,22.538,0.798,SPEAKER_01
402988,422546,25.187,26.409,1.222,SPEAKER_01
480950,504040,30.059,31.503,1.443,SPEAKER_01
846587,868319,52.912,54.27,1.358,SPEAKER_01
904991,932427,56.562,58.277,1.715,SPEAKER_01
957419,974533,59.839,60.908,1.07,SPEAKER_00
