start,end,start [s],end [s],dur [s],speaker
9100,15891,0.569,0.993,0.424,SPEAKER_00
25670,36808,1.604,2.301,0.696,SPEAKER_00
92767,104448,5.798,6.528,0.73,SPEAKER_00
179694,189202,11.231,11.825,0.594,SPEAKER_01
234838,243531,14.677,15.221,0.543,SPEAKER_01
304108,316332,19.007,19.771,0.764,SPEAKER_01
362784,376366,22.674,23.523,0.849,SPEAKER_01
482580,493718,30.161,30.857,0.696,SPEAKER_01
757487,768081,47.343,48.005,0.662,SPEAKER_01
927809,942207,57.988,58.888,0.9,SPEAKER_01
973718,990831,60.857,61.927,1.07,SPEAKER_01
