start,end,start [s],end [s],dur [s],speaker
19151,66960,1.197,4.185,2.988,SPEAKER_01
67775,68319,4.236,4.27,0.034,SPEAKER_01
69134,110696,4.321,6.919,2.598,SPEAKER_01
134601,153616,8.413,9.601,1.188,SPEAKER_01
159864,160679,9.992,10.042,0.051,SPEAKER_01
169100,189745,10.569,11.859,1.29,SPEAKER_01
204685,231850,12.793,14.491,1.698,SPEAKER_01
241086,264991,15.068,16.562,1.494,SPEAKER_01
273140,276672,17.071,17.292,0.221,SPEAKER_01
284006,299219,17.75,18.701,0.951,SPEAKER_01
310628,331273,19.414,20.705,1.29,SPEAKER_01
373650,413853,23.353,25.866,2.513,SPEAKER_01
443463,478234,27.716,29.89,2.173,SPEAKER_01
510288,539626,31.893,33.727,1.834,SPEAKER_01
600475,618132,37.53,38.633,1.104,SPEAKER_01
670560,717011,41.91,44.813,2.903,SPEAKER_01
733039,747707,45.815,46.732,0.917,SPEAKER_01
762105,762920,47.632,47.683,0.051,SPEAKER_01
773242,779490,48.328,48.718,0.39,SPEAKER_01
809643,829202,50.603,51.825,1.222,SPEAKER_00
853106,853650,53.319,53.353,0.034,SPEAKER_00
853650,872393,53.353,54.525,1.171,SPEAKER_01
900916,933242,56.307,58.328,2.02,SPEAKER_01
946010,975348,59.126,60.959,1.834,SPEAKER_01
983769,991918,61.486,61.995,0.509,SPEAKER_01
