start,end,start [s],end [s],dur [s],speaker
10186,93310,0.637,5.832,5.195,SPEAKER_01
112869,149269,7.054,9.329,2.275,SPEAKER_01
171544,185942,10.722,11.621,0.9,SPEAKER_01
206587,219354,12.912,13.71,0.798,SPEAKER_01
243259,258471,15.204,16.154,0.951,SPEAKER_01
320679,341867,20.042,21.367,1.324,SPEAKER_01
351918,375280,21.995,23.455,1.46,SPEAKER_01
407606,432054,25.475,27.003,1.528,SPEAKER_01
441290,462478,27.581,28.905,1.324,SPEAKER_01
487198,501867,30.45,31.367,0.917,SPEAKER_01
558370,564889,34.898,35.306,0.407,SPEAKER_01
601561,615415,37.598,38.463,0.866,SPEAKER_01
661324,674363,41.333,42.148,0.815,SPEAKER_01
728964,740645,45.56,46.29,0.73,SPEAKER_01
774329,797691,48.396,49.856,1.46,SPEAKER_01
812088,831103,50.756,51.944,1.188,SPEAKER_01
922105,941935,57.632,58.871,1.239,SPEAKER_00
996808,1012563,62.301,63.285,0.985,SPEAKER_00
1028862,1054397,64.304,65.9,1.596,SPEAKER_00
